spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,liked_at,name,artists,popularity,artist_id,genres
69zaTg1BjjH3JjDNWinPmA,0.797,0.505,7,-9.029,0,0.0828,0.112,0.000622,0.108,0.505,141.001,audio_features,spotify:track:69zaTg1BjjH3JjDNWinPmA,https://api.spotify.com/v1/tracks/69zaTg1BjjH3JjDNWinPmA,https://api.spotify.com/v1/audio-analysis/69zaTg1BjjH3JjDNWinPmA,276436,4,2020-08-05T19:17:57Z,Pretty Thoughts - FKJ Remix,"Alina Baraz,Galimatias,FKJ",39,6hfwwpXqZPRC9CsKI7qtv1,['etherpop']
2q0VexHJirnUPnEOhr2DxK,0.673,0.463,2,-7.247,1,0.191,0.681,4.9e-06,0.0907,0.268,147.981,audio_features,spotify:track:2q0VexHJirnUPnEOhr2DxK,https://api.spotify.com/v1/tracks/2q0VexHJirnUPnEOhr2DxK,https://api.spotify.com/v1/audio-analysis/2q0VexHJirnUPnEOhr2DxK,277521,4,2020-08-05T18:06:59Z,Biking,"Frank Ocean,JAY-Z,Tyler, The Creator",71,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']"
52rbzvOCmHgprzUaMqZEPK,0.666,0.408,1,-7.464,1,0.0393,0.404,0.00251,0.0316,0.474,92.01,audio_features,spotify:track:52rbzvOCmHgprzUaMqZEPK,https://api.spotify.com/v1/tracks/52rbzvOCmHgprzUaMqZEPK,https://api.spotify.com/v1/audio-analysis/52rbzvOCmHgprzUaMqZEPK,161107,4,2020-08-05T17:53:01Z,Dirty Water,Marc E. Bassy,55,3tQx1LPXbsYjE9VwN1Peaa,['indie pop rap']
06u5LrUpbosQlQ1QJFhPpG,0.577,0.523,0,-5.538,0,0.0429,0.491,0.0,0.147,0.29,134.93,audio_features,spotify:track:06u5LrUpbosQlQ1QJFhPpG,https://api.spotify.com/v1/tracks/06u5LrUpbosQlQ1QJFhPpG,https://api.spotify.com/v1/audio-analysis/06u5LrUpbosQlQ1QJFhPpG,231400,4,2020-08-05T17:50:26Z,Drew Barrymore,SZA,75,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']"
3lJ2xaTFlymqIpgKOIMmli,0.493,0.507,5,-9.341,1,0.0269,0.0346,0.0164,0.107,0.161,152.474,audio_features,spotify:track:3lJ2xaTFlymqIpgKOIMmli,https://api.spotify.com/v1/tracks/3lJ2xaTFlymqIpgKOIMmli,https://api.spotify.com/v1/audio-analysis/3lJ2xaTFlymqIpgKOIMmli,177632,3,2020-08-03T19:07:53Z,Use the Rest,Michael Lessard,32,6DpIwexYvFdPpsNOi6zTbE,[]
3CauBZqN2EuHTJo4sSpjbS,0.621,0.666,6,-7.079,1,0.055,0.000499,0.0768,0.0797,0.583,124.003,audio_features,spotify:track:3CauBZqN2EuHTJo4sSpjbS,https://api.spotify.com/v1/tracks/3CauBZqN2EuHTJo4sSpjbS,https://api.spotify.com/v1/audio-analysis/3CauBZqN2EuHTJo4sSpjbS,237053,4,2020-08-03T15:02:10Z,Is Everybody Going Crazy?,Nothing But Thieves,51,1kDGbuxWknIKx4FlgWxiSp,"['alternative pop rock', 'modern alternative rock', 'modern rock']"
5Y2myqmZH2D83n04mbznFe,0.493,0.943,4,-3.321,1,0.0608,0.000679,0.00897,0.134,0.493,96.997,audio_features,spotify:track:5Y2myqmZH2D83n04mbznFe,https://api.spotify.com/v1/tracks/5Y2myqmZH2D83n04mbznFe,https://api.spotify.com/v1/audio-analysis/5Y2myqmZH2D83n04mbznFe,234476,4,2020-08-02T21:52:04Z,Death by Rock and Roll,The Pretty Reckless,49,2R57sY41L9XvGPiIgHOaYq,"['alternative metal', 'candy pop']"
0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4,2020-08-02T21:24:52Z,Blinding Lights,The Weeknd,20,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2ygvZOXrIeVL4xZmAWJT2C,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,audio_features,spotify:track:2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/tracks/2ygvZOXrIeVL4xZmAWJT2C,https://api.spotify.com/v1/audio-analysis/2ygvZOXrIeVL4xZmAWJT2C,208155,4,2020-08-02T21:14:12Z,my future,Billie Eilish,73,6qqNVTkY8uBg9cP3Jd7DAH,"['art pop', 'electropop', 'pop']"
76H2W0RuHsNRncUu8mf99A,0.629,0.851,1,-5.094,1,0.0527,0.0855,0.0198,0.273,0.405,104.992,audio_features,spotify:track:76H2W0RuHsNRncUu8mf99A,https://api.spotify.com/v1/tracks/76H2W0RuHsNRncUu8mf99A,https://api.spotify.com/v1/audio-analysis/76H2W0RuHsNRncUu8mf99A,215131,4,2020-08-02T13:18:35Z,Higher Ground,"ODESZA,Naomi Wild",42,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
59wlTaYOL5tDUgXnbBQ3my,0.515,0.663,7,-7.896,0,0.0328,0.179,0.668,0.494,0.0756,120.024,audio_features,spotify:track:59wlTaYOL5tDUgXnbBQ3my,https://api.spotify.com/v1/tracks/59wlTaYOL5tDUgXnbBQ3my,https://api.spotify.com/v1/audio-analysis/59wlTaYOL5tDUgXnbBQ3my,234244,4,2020-08-01T11:15:00Z,A Moment Apart,ODESZA,69,21mKp7DqtSNHhCAU2ugvUw,"['chillwave', 'edm', 'indietronica']"
3LklW07tvdx2AHsgfi1Mng,0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885,audio_features,spotify:track:3LklW07tvdx2AHsgfi1Mng,https://api.spotify.com/v1/tracks/3LklW07tvdx2AHsgfi1Mng,https://api.spotify.com/v1/audio-analysis/3LklW07tvdx2AHsgfi1Mng,249293,4,2020-07-31T17:26:16Z,I Wish,Skee-Lo,68,55Pp4Ns5VfTSFsBraW7MQy,['west coast rap']
2AYEOC02WLhUiOoaig2SEH,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,audio_features,spotify:track:2AYEOC02WLhUiOoaig2SEH,https://api.spotify.com/v1/tracks/2AYEOC02WLhUiOoaig2SEH,https://api.spotify.com/v1/audio-analysis/2AYEOC02WLhUiOoaig2SEH,209386,4,2020-07-31T16:40:48Z,Out of My League,Fitz and The Tantrums,77,4AcHt3JxKy59IX7JNNlZn4,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']"
60okmgzrYnFh2nXfi0XxWR,0.598,0.93,9,-4.014,0,0.0466,0.00176,0.0,0.0353,0.97,175.795,audio_features,spotify:track:60okmgzrYnFh2nXfi0XxWR,https://api.spotify.com/v1/tracks/60okmgzrYnFh2nXfi0XxWR,https://api.spotify.com/v1/audio-analysis/60okmgzrYnFh2nXfi0XxWR,213333,4,2020-07-31T16:24:53Z,When Did Your Heart Go Missing?,Rooney,54,78inRkIIF0n9R9I2HPoWP7,['modern power pop']
2xpu2799GTykq0nKP1jp57,0.557,0.942,7,-4.735,1,0.0636,0.0244,4.4e-06,0.0988,0.709,137.995,audio_features,spotify:track:2xpu2799GTykq0nKP1jp57,https://api.spotify.com/v1/tracks/2xpu2799GTykq0nKP1jp57,https://api.spotify.com/v1/audio-analysis/2xpu2799GTykq0nKP1jp57,185784,4,2020-07-31T16:21:50Z,The Whip,Locksley,38,5RNwd3Bm5pgaERdZcBr7om,['modern power pop']
1kSWrMDt439cT64WpjJigW,0.815,0.72,7,-7.311,1,0.0536,0.177,7.31e-06,0.16,0.946,89.914,audio_features,spotify:track:1kSWrMDt439cT64WpjJigW,https://api.spotify.com/v1/tracks/1kSWrMDt439cT64WpjJigW,https://api.spotify.com/v1/audio-analysis/1kSWrMDt439cT64WpjJigW,210880,4,2020-07-31T01:31:40Z,19-2000,Gorillaz,61,3AA28KZvwAUcZuOKwyblJQ,"['alternative hip hop', 'modern rock', 'rock']"
1EWMC52f81plzO8HIHlO8q,0.295,0.523,9,-6.63,0,0.0331,0.644,0.0,0.692,0.264,149.622,audio_features,spotify:track:1EWMC52f81plzO8HIHlO8q,https://api.spotify.com/v1/tracks/1EWMC52f81plzO8HIHlO8q,https://api.spotify.com/v1/audio-analysis/1EWMC52f81plzO8HIHlO8q,275320,4,2020-07-31T00:56:45Z,"Dog Days Are Over - MTV Unplugged, 2012",Florence + The Machine,45,1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'modern rock', 'uk alternative pop']"
2KVwlelhxKUy8LVV6JypH3,0.42,0.672,6,-7.902,1,0.027,0.0067,0.0,0.108,0.476,168.019,audio_features,spotify:track:2KVwlelhxKUy8LVV6JypH3,https://api.spotify.com/v1/tracks/2KVwlelhxKUy8LVV6JypH3,https://api.spotify.com/v1/audio-analysis/2KVwlelhxKUy8LVV6JypH3,238667,4,2020-07-25T01:02:42Z,Push,Matchbox Twenty,78,3Ngh2zDBRPEriyxQDAMKd1,"['neo mellow', 'pop rock', 'post-grunge']"
7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4,2020-07-24T16:18:37Z,Fix You,Coldplay,87,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']"
3AJwUDP919kvQ9QcozQPxg,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,2020-07-24T16:14:02Z,Yellow,Coldplay,93,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']"
75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4,2020-07-24T16:06:58Z,The Scientist,Coldplay,88,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']"
3arKRnq9OUd7yq6LRwVW8I,0.663,0.546,5,-5.234,1,0.0269,0.0322,0.000572,0.107,0.656,88.171,audio_features,spotify:track:3arKRnq9OUd7yq6LRwVW8I,https://api.spotify.com/v1/tracks/3arKRnq9OUd7yq6LRwVW8I,https://api.spotify.com/v1/audio-analysis/3arKRnq9OUd7yq6LRwVW8I,289533,4,2020-07-24T16:00:11Z,Soul to Squeeze,Red Hot Chili Peppers,73,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
4GiVcDqNQI0fc0yYuRGH9m,0.483,0.818,11,-7.666,1,0.0444,0.114,0.0,0.367,0.691,175.668,audio_features,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/audio-analysis/4GiVcDqNQI0fc0yYuRGH9m,219467,4,2020-07-24T14:56:40Z,Inside Out,Eve 6,71,4Eqd24yS5YcxI8b6Xfuwr8,"['alternative metal', 'pop rock', 'post-grunge']"
7cz70nyRXlCJOE85whEkgU,0.361,0.901,4,-4.133,0,0.0443,0.00152,0.000263,0.286,0.482,144.97,audio_features,spotify:track:7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,217267,4,2020-07-23T23:21:00Z,Flagpole Sitta,Harvey Danger,69,7fu6ebyL3JGXJgo5zsOo4k,"['pop rock', 'post-grunge']"
1EzrEOXmMH3G43AXT1y7pA,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,audio_features,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242947,4,2020-07-23T23:14:42Z,I'm Yours,Jason Mraz,83,4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']"
6n6EXIwLtNwe4u4CFzENYm,0.541,0.675,10,-6.136,1,0.192,0.446,0.0,0.107,0.686,91.09,audio_features,spotify:track:6n6EXIwLtNwe4u4CFzENYm,https://api.spotify.com/v1/tracks/6n6EXIwLtNwe4u4CFzENYm,https://api.spotify.com/v1/audio-analysis/6n6EXIwLtNwe4u4CFzENYm,246920,4,2020-07-23T22:38:04Z,The General,DISPATCH,59,6v4jPZO3UIDNJIgdxRxtr9,"['jam band', 'modern folk rock']"
2hx4ptqsE8dboLH3NCLmaN,0.568,0.94,1,-5.401,1,0.0411,0.000431,4.96e-05,0.0779,0.738,97.096,audio_features,spotify:track:2hx4ptqsE8dboLH3NCLmaN,https://api.spotify.com/v1/tracks/2hx4ptqsE8dboLH3NCLmaN,https://api.spotify.com/v1/audio-analysis/2hx4ptqsE8dboLH3NCLmaN,231400,4,2020-07-23T14:31:29Z,Father Of Mine,Everclear,67,694QW15WkebjcrWgQHzRYF,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge']"
1LkoYGxmYpO6QSEvY5C0Zl,0.317,0.887,0,-4.525,1,0.0472,0.000449,9.23e-06,0.363,0.544,174.009,audio_features,spotify:track:1LkoYGxmYpO6QSEvY5C0Zl,https://api.spotify.com/v1/tracks/1LkoYGxmYpO6QSEvY5C0Zl,https://api.spotify.com/v1/audio-analysis/1LkoYGxmYpO6QSEvY5C0Zl,175200,4,2020-07-23T13:23:43Z,Scotty Doesn't Know,Lustra,73,3IJ770I1QPmwVp7yug0eJ4,[]
0gZp88SA5OcujHLDGkxtI3,0.477,0.907,1,-4.814,0,0.0899,8e-05,7.82e-05,0.149,0.304,81.291,audio_features,spotify:track:0gZp88SA5OcujHLDGkxtI3,https://api.spotify.com/v1/tracks/0gZp88SA5OcujHLDGkxtI3,https://api.spotify.com/v1/audio-analysis/0gZp88SA5OcujHLDGkxtI3,257400,4,2020-07-22T19:19:03Z,Only One,Yellowcard,69,3zxKH0qp3nBCuPZCZT5Vaf,"['alternative metal', 'bow pop', 'pop punk', 'post-grunge', 'socal pop punk']"
32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4,2020-07-21T17:45:56Z,Uptown Funk (feat. Bruno Mars),"Mark Ronson,Bruno Mars",86,3hv9jJF3adDNsBSIQDqcjp,['pop soul']
3hccRLElirZOGOTHfCbg9p,0.195,0.566,6,-7.596,0,0.0421,0.546,0.0,0.321,0.12,169.684,audio_features,spotify:track:3hccRLElirZOGOTHfCbg9p,https://api.spotify.com/v1/tracks/3hccRLElirZOGOTHfCbg9p,https://api.spotify.com/v1/audio-analysis/3hccRLElirZOGOTHfCbg9p,163333,3,2020-07-21T14:56:44Z,On My Own,The Used,51,55VydwMyCuGcavwPuhutPL,"['alternative metal', 'neon pop punk', 'pop emo', 'post-grunge', 'post-hardcore', 'screamo']"
7An3TmBnSnNnvDnh1D1oEB,0.75,0.515,1,-4.478,0,0.177,0.168,0.0,0.0807,0.62,150.015,audio_features,spotify:track:7An3TmBnSnNnvDnh1D1oEB,https://api.spotify.com/v1/tracks/7An3TmBnSnNnvDnh1D1oEB,https://api.spotify.com/v1/audio-analysis/7An3TmBnSnNnvDnh1D1oEB,189097,4,2020-07-17T14:05:51Z,I Still Do,Kiiara,0,4u5smJBskI6Adzv08PuiUP,"['alt z', 'electropop']"
64Dy3qJDCFug6CySbswdbO,0.447,0.619,10,-4.301,0,0.25,0.0851,0.0,0.0965,0.468,78.57,audio_features,spotify:track:64Dy3qJDCFug6CySbswdbO,https://api.spotify.com/v1/tracks/64Dy3qJDCFug6CySbswdbO,https://api.spotify.com/v1/audio-analysis/64Dy3qJDCFug6CySbswdbO,171947,1,2020-07-17T13:42:15Z,Shine,Joey Bada$$,63,2P5sC9cVZDToPxyomzF1UH,"['conscious hip hop', 'hip hop', 'rap']"
0301nLjG0ti26rx5ZmfqtP,0.795,0.6,2,-14.004,1,0.341,0.112,0.000171,0.111,0.633,101.78,audio_features,spotify:track:0301nLjG0ti26rx5ZmfqtP,https://api.spotify.com/v1/tracks/0301nLjG0ti26rx5ZmfqtP,https://api.spotify.com/v1/audio-analysis/0301nLjG0ti26rx5ZmfqtP,250133,4,2020-07-13T19:02:54Z,Scenario - LP Mix,A Tribe Called Quest,62,09hVIj6vWgoCDtT03h8ZCa,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']"
3d2axfhFuJ6hzajICk5hkf,0.502,0.79,5,-3.656,1,0.0449,0.194,6.98e-05,0.105,0.22,96.124,audio_features,spotify:track:3d2axfhFuJ6hzajICk5hkf,https://api.spotify.com/v1/tracks/3d2axfhFuJ6hzajICk5hkf,https://api.spotify.com/v1/audio-analysis/3d2axfhFuJ6hzajICk5hkf,235000,4,2020-07-08T17:41:34Z,For Miles & Miles,"MitiS,Party Nails",33,16yUpGkBRgc2eDMd3bB3Uw,"['chillstep', 'complextro', 'filthstep', 'melodic dubstep', 'pop edm']"
517cAnPxsaxfrkKHHY41wB,0.639,0.591,7,-3.905,0,0.0344,0.128,6.69e-06,0.159,0.305,128.002,audio_features,spotify:track:517cAnPxsaxfrkKHHY41wB,https://api.spotify.com/v1/tracks/517cAnPxsaxfrkKHHY41wB,https://api.spotify.com/v1/audio-analysis/517cAnPxsaxfrkKHHY41wB,225000,4,2020-07-08T13:54:01Z,Buzzing (with Nevve),"Audien,Nevve",41,4xnMDfgEmXZEEDdITKcGuE,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']"
6ZxvgeoM6ipLYsQyftxImg,0.478,0.718,9,-5.121,0,0.0366,0.0362,2.3e-06,0.231,0.256,151.997,audio_features,spotify:track:6ZxvgeoM6ipLYsQyftxImg,https://api.spotify.com/v1/tracks/6ZxvgeoM6ipLYsQyftxImg,https://api.spotify.com/v1/audio-analysis/6ZxvgeoM6ipLYsQyftxImg,351875,4,2020-07-07T12:58:09Z,Hold (feat. Daniela Andrade),"Dabin,Daniela Andrade",44,7lZauDnRoAC3kmaYae2opv,"['canadian electronic', 'melodic dubstep', 'pop edm']"
3utq2FgD1pkmIoaWfjXWAU,0.415,0.931,5,-4.988,1,0.126,0.407,0.000501,0.114,0.339,97.953,audio_features,spotify:track:3utq2FgD1pkmIoaWfjXWAU,https://api.spotify.com/v1/tracks/3utq2FgD1pkmIoaWfjXWAU,https://api.spotify.com/v1/audio-analysis/3utq2FgD1pkmIoaWfjXWAU,456893,4,2020-07-06T19:50:31Z,Scenes from an Italian Restaurant,Billy Joel,63,6zFYqv1mOsgBRQbae3JJ9e,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
5NeIONQWJ25uPylJBJiO4c,0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,audio_features,spotify:track:5NeIONQWJ25uPylJBJiO4c,https://api.spotify.com/v1/tracks/5NeIONQWJ25uPylJBJiO4c,https://api.spotify.com/v1/audio-analysis/5NeIONQWJ25uPylJBJiO4c,282947,4,2020-07-05T16:02:01Z,Through Glass,Stone Sour,73,49qiE8dj4JuNdpYGRPdKbF,"['alternative metal', 'nu metal', 'post-grunge', 'rock']"
2FhN2KhUvT91Q3Er4v9Qpd,0.811,0.678,8,-7.357,1,0.0561,0.0333,0.00123,0.105,0.426,91.976,audio_features,spotify:track:2FhN2KhUvT91Q3Er4v9Qpd,https://api.spotify.com/v1/tracks/2FhN2KhUvT91Q3Er4v9Qpd,https://api.spotify.com/v1/audio-analysis/2FhN2KhUvT91Q3Er4v9Qpd,266440,4,2020-07-02T00:10:04Z,Coastin',"Zion I,K.Flay",54,3LLs28LJVlXAjWc8UDkcQZ,['alternative hip hop']
551qy5vUgrUfEUc4dCNfht,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,audio_features,spotify:track:551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/tracks/551qy5vUgrUfEUc4dCNfht,https://api.spotify.com/v1/audio-analysis/551qy5vUgrUfEUc4dCNfht,306067,3,2020-06-30T13:18:09Z,Where Did You Sleep Last Night,Nirvana,71,6olE6TJLqED3rqDCT0FyPh,"['grunge', 'permanent wave', 'rock']"
4j6gkX2nsosiP4jPCaBbIC,0.352,0.805,10,-7.643,1,0.0424,0.00395,0.865,0.123,0.105,110.093,audio_features,spotify:track:4j6gkX2nsosiP4jPCaBbIC,https://api.spotify.com/v1/tracks/4j6gkX2nsosiP4jPCaBbIC,https://api.spotify.com/v1/audio-analysis/4j6gkX2nsosiP4jPCaBbIC,501533,4,2020-06-28T20:19:46Z,Last Known Surroundings,Explosions In The Sky,0,1uQWmt1OhuHGRKmZ2ZcL6p,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']"
4qWKqaTPkpjRmrKjkDuHb4,0.538,0.694,1,-9.918,1,0.0302,0.086,0.889,0.0855,0.0648,130.946,audio_features,spotify:track:4qWKqaTPkpjRmrKjkDuHb4,https://api.spotify.com/v1/tracks/4qWKqaTPkpjRmrKjkDuHb4,https://api.spotify.com/v1/audio-analysis/4qWKqaTPkpjRmrKjkDuHb4,202533,4,2020-06-28T17:11:32Z,Saltwater,"Chicane,Moya Brennan",51,5GxyeQagayzZOg4UwffQlD,['trance']
2yGoiZes2YcueNA4nGDmdS,0.572,0.488,4,-10.179,1,0.124,0.668,0.0,0.11,0.642,132.142,audio_features,spotify:track:2yGoiZes2YcueNA4nGDmdS,https://api.spotify.com/v1/tracks/2yGoiZes2YcueNA4nGDmdS,https://api.spotify.com/v1/audio-analysis/2yGoiZes2YcueNA4nGDmdS,267747,5,2020-06-26T18:45:07Z,Bang Bang,DISPATCH,54,6v4jPZO3UIDNJIgdxRxtr9,"['jam band', 'modern folk rock']"
1AO26gK1sI6PoFY9eUF8yV,0.837,0.478,6,-5.861,0,0.0627,0.0571,0.00129,0.0569,0.81,78.746,audio_features,spotify:track:1AO26gK1sI6PoFY9eUF8yV,https://api.spotify.com/v1/tracks/1AO26gK1sI6PoFY9eUF8yV,https://api.spotify.com/v1/audio-analysis/1AO26gK1sI6PoFY9eUF8yV,254800,4,2020-06-26T18:09:53Z,Stone Love,Pepper,66,1YK8JdPbiaMSnf4hrlBkGT,"['reggae fusion', 'reggae rock']"
4L0nc0tHfDjr3HlAm1EFeu,0.672,0.747,7,-7.708,1,0.0904,0.0428,0.0,0.102,0.742,169.981,audio_features,spotify:track:4L0nc0tHfDjr3HlAm1EFeu,https://api.spotify.com/v1/tracks/4L0nc0tHfDjr3HlAm1EFeu,https://api.spotify.com/v1/audio-analysis/4L0nc0tHfDjr3HlAm1EFeu,215147,4,2020-06-26T18:06:01Z,Lay Me Down (feat. Sublime With Rome),"Dirty Heads,Rome",65,6GkJh85o22LfD2vgL9DP6f,"['reggae fusion', 'reggae rock']"
17xbKoCF5iDcSb9usFt2yO,0.562,0.728,7,-5.492,1,0.0275,0.199,0.00405,0.252,0.521,75.266,audio_features,spotify:track:17xbKoCF5iDcSb9usFt2yO,https://api.spotify.com/v1/tracks/17xbKoCF5iDcSb9usFt2yO,https://api.spotify.com/v1/audio-analysis/17xbKoCF5iDcSb9usFt2yO,145218,4,2020-06-26T17:25:01Z,Closer To The Sun,Slightly Stoopid,0,6MxlVTY6PmY8Nyn16fvxtb,"['reggae fusion', 'reggae rock']"
1oOEkBNp4zWnkD7nWjJdog,0.586,0.512,8,-8.819,0,0.0668,0.723,0.0002,0.119,0.235,75.857,audio_features,spotify:track:1oOEkBNp4zWnkD7nWjJdog,https://api.spotify.com/v1/tracks/1oOEkBNp4zWnkD7nWjJdog,https://api.spotify.com/v1/audio-analysis/1oOEkBNp4zWnkD7nWjJdog,235480,4,2020-06-26T10:12:39Z,Snow On Tha Bluff,J. Cole,67,6l3HvQ5sa6mXTsMTB19rO5,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
53XM8O6sQ4YzCq2jYgXuC6,0.58,0.482,4,-5.357,1,0.0279,0.753,0.000958,0.073,0.199,67.616,audio_features,spotify:track:53XM8O6sQ4YzCq2jYgXuC6,https://api.spotify.com/v1/tracks/53XM8O6sQ4YzCq2jYgXuC6,https://api.spotify.com/v1/audio-analysis/53XM8O6sQ4YzCq2jYgXuC6,270774,4,2020-06-26T10:00:09Z,Cyclone (The Village Sessions),Sticky Fingers,64,3ZGr7nQBXDU2WhyXgRVbt0,"['australian reggae fusion', 'australian surf rock', 'reggae fusion']"
18krdoAbqH1jHwymcaIyom,0.497,0.493,0,-4.872,1,0.0326,0.667,0.0,0.25,0.695,144.042,audio_features,spotify:track:18krdoAbqH1jHwymcaIyom,https://api.spotify.com/v1/tracks/18krdoAbqH1jHwymcaIyom,https://api.spotify.com/v1/audio-analysis/18krdoAbqH1jHwymcaIyom,248361,4,2020-06-18T16:49:06Z,Don't run away,Motte,48,4bh77HBBwCekmEPcbXAljy,[]
31zBvESt331Jm2pU1R9tXt,0.707,0.771,10,-4.246,1,0.038,0.036,6.87e-05,0.547,0.629,135.049,audio_features,spotify:track:31zBvESt331Jm2pU1R9tXt,https://api.spotify.com/v1/tracks/31zBvESt331Jm2pU1R9tXt,https://api.spotify.com/v1/audio-analysis/31zBvESt331Jm2pU1R9tXt,149390,4,2020-06-17T18:39:08Z,claws,Charli XCX,38,25uiPmTg16RbhZWAqwLBy5,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']"
6UFivO2zqqPFPoQYsEMuCc,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,spotify:track:6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/audio-analysis/6UFivO2zqqPFPoQYsEMuCc,260520,4,2020-06-14T23:25:31Z,Bags,Clairo,79,3l0CmX0FuQjFxr8SK7Vqag,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']"
